PM 2.5,PM 10,CO,CO2
6.9,9.5,0.89977,405.16055
6.9,8.4,0.96403,405.16055
6.7,8.3,0.97167,405.42267
7.0,9.0,0.93642,405.58936
9.5,12.3,0.94639,405.55777
10.1,13.7,0.9514,405.32059
7.3,14.1,0.93642,405.52637
7.2,9.3,0.96403,405.46396
34.9,40.8,0.93146,405.50549
8.9,11.8,0.94639,405.66357
7.6,9.6,0.9514,405.6423
10.8,13.0,0.9871,405.4743
11.0,14.7,0.9871,405.55777
10.9,13.8,0.98194,405.33072
12.1,17.3,1.00272,405.6423
10.8,16.4,0.99229,405.58936
10.7,13.6,0.97423,405.5368
21.6,28.0,0.91673,405.6423
10.3,15.5,0.92407,405.65292
10.5,15.5,0.96912,405.5368
9.9,13.5,0.97679,405.78186
15.7,20.2,0.98969,405.5683
19.6,24.7,0.97167,405.55777
13.7,17.2,0.99489,405.66357
15.4,20.6,0.94639,405.66357
12.7,18.0,0.98969,405.58936
11.6,15.7,0.98969,405.5368
12.0,17.8,0.96912,405.46396
12.5,17.5,0.99749,405.70636
14.5,20.3,0.9871,405.5473
12.8,17.8,0.99749,405.84723
14.0,17.5,0.96403,405.66357
12.2,17.9,0.95392,405.55777
11.6,14.9,0.97936,405.69565
16.4,21.4,0.97679,405.28021
20.1,26.1,1.01589,405.50549
14.8,17.5,0.96912,405.7171
14.8,20.6,0.99489,405.80359
16.2,22.3,0.97936,405.84723
16.5,23.0,0.96403,405.67426
15.3,20.2,0.95392,405.68494
14.3,20.5,0.88781,405.65292
14.0,18.6,1.0001,405.59991
13.6,16.1,0.97423,405.69565
12.4,16.2,0.99229,406.33383
12.4,17.1,1.13776,407.21051
14.5,20.9,1.24589,407.21051
16.5,21.2,1.32569,407.51526
10.1,12.4,1.36877,407.35495
10.2,15.3,1.31266,407.30215
9.5,13.9,1.32242,406.90356
10.6,14.5,1.23968,406.68054
10.3,15.2,1.24278,406.65613
10.2,12.3,1.17888,406.57129
10.7,15.0,1.17888,406.42795
11.1,15.2,1.14066,406.43979
10.7,14.9,1.21202,406.36899
11.7,15.7,1.26784,406.16043
11.7,16.9,1.19687,406.42795
11.6,15.8,1.18485,406.06958
11.3,15.8,1.20291,406.14902
12.8,18.3,1.13776,406.25241
11.6,14.2,1.14357,406.11487
11.1,16.4,1.14648,406.10352
12.1,16.7,1.05076,405.77103
12.0,15.4,1.10343,405.46396
11.8,16.1,1.13487,405.81448
11.0,16.3,1.08937,405.88016
10.7,15.5,1.11478,405.74942
10.2,14.6,1.14648,405.59991
10.9,16.7,1.03187,405.5473
10.8,15.4,1.08658,405.51593
16.2,23.0,1.03993,405.5368
11.9,17.1,0.97679,405.68494
12.4,16.8,1.11763,405.5368
12.4,16.8,1.03993,405.61047
14.1,21.4,0.99229,405.66357
10.2,14.8,1.00272,405.43298
14.9,18.3,1.04263,405.65292
10.3,13.3,0.98969,405.4433
10.3,13.5,1.03187,405.59991
12.0,17.4,1.03724,405.67426
10.5,14.0,1.03993,405.46396
11.1,15.2,1.02385,405.61047
10.4,14.7,1.09217,405.63165
11.2,14.6,0.99489,405.36124
9.1,12.0,1.01589,405.57883
9.1,12.9,1.00797,405.65292
8.4,10.8,1.01589,405.4433
9.2,11.7,0.95896,405.4433
9.2,11.7,0.99749,404.98523
9.6,13.3,0.99749,405.35104
9.8,15.9,0.97936,405.35104
8.5,11.9,1.03187,405.48468
8.2,10.4,1.00534,405.57883
8.7,11.1,0.9871,405.42267
9.4,14.0,0.97423,405.42267
8.5,10.7,0.9871,405.31049
8.7,11.4,0.99489,405.38165
7.8,10.3,1.00272,405.39188
8.5,10.3,0.94889,405.4743
8.7,11.5,0.94639,405.46396
8.4,10.7,1.00797,405.25009
8.7,13.3,0.92162,405.28021
8.8,11.9,0.96149,405.38165
9.1,12.2,0.97167,405.11133
9.7,13.4,0.96912,405.34088
9.4,14.8,0.93146,405.28021
9.7,13.2,0.94639,405.31049
10.5,14.4,0.91673,405.38165
11.0,16.9,0.94139,405.33072
13.0,18.5,0.89977,405.37143
11.0,15.2,0.97936,405.34088
12.0,17.5,0.97423,405.2601
15.6,21.8,0.93394,405.23007
12.1,17.6,0.95644,405.14081
12.4,18.8,0.87363,405.62106
13.9,19.4,0.91429,405.24005
12.4,17.1,0.98194,405.13098
13.2,19.9,0.90218,405.11133
14.0,21.3,0.98452,405.32059
14.4,20.5,0.95644,405.25009
15.0,21.5,0.94389,405.28021
14.0,21.0,0.90701,405.36124
14.7,22.1,0.929,405.39188
16.1,23.1,0.93146,405.5683
15.8,23.4,0.95896,405.43298
16.9,24.9,0.97936,405.27014
18.7,26.6,0.929,405.19025
18.7,27.4,0.92162,405.41238
19.0,28.0,0.90701,405.34088
20.1,27.7,0.96149,405.40213
20.3,29.8,0.90943,405.41238
22.0,30.1,0.96403,405.5683
22.4,32.0,0.93146,405.31049
21.0,30.0,1.00272,405.48468
21.2,30.6,0.92407,405.5473
21.5,29.9,0.95644,405.39188
19.9,28.1,0.96149,405.35104
19.3,25.3,0.90218,405.50549
17.8,24.6,0.94639,405.45361
15.9,23.0,0.97167,405.2601
16.3,25.4,0.93642,405.49509
16.9,23.9,0.93642,405.5368
15.9,23.0,0.90943,405.65292
16.0,22.4,0.97423,405.62106
16.4,21.7,0.94639,405.52637
17.6,23.7,0.90459,405.27014
17.6,23.4,0.98969,405.62106
18.8,27.4,0.95896,405.73862
18.5,26.9,0.98969,405.46396
17.8,23.3,0.99229,405.77103
16.0,22.4,0.94889,406.03577
17.4,24.0,0.99229,405.67426
16.8,23.8,0.97167,405.67426
16.7,21.9,0.97679,405.61047
18.2,28.1,0.9871,405.5683
18.0,25.5,0.99229,405.4433
17.9,25.0,0.99749,405.63165
20.2,26.4,0.98194,405.5683
20.6,27.9,0.99489,405.76022
21.1,27.4,0.97423,405.7171
19.8,27.3,0.96657,405.78186
20.6,27.5,0.9514,405.68494
21.1,28.7,0.96657,405.61047
24.2,33.4,1.00272,405.79272
23.7,32.5,0.96403,405.69565
22.7,33.3,1.01854,405.70636
23.1,35.6,1.05621,405.77103
24.8,35.3,0.99489,405.63165
25.0,37.3,0.99749,405.82538
25.6,37.9,1.0001,406.01334
27.2,38.0,0.98194,405.74942
27.9,42.9,1.0106,405.92429
28.7,45.8,1.02385,406.11487
29.7,46.6,1.06717,405.86917
30.0,44.6,1.09779,406.22931
30.2,46.5,1.05076,406.02457
30.7,48.2,1.02919,405.91321
29.7,46.5,1.01324,405.85818
29.4,47.1,1.0106,405.8363
30.2,45.9,1.01324,405.85818
29.5,45.8,1.03724,405.66357
30.1,44.3,1.05076,405.79272
28.8,43.7,1.03187,405.79272
30.1,47.6,1.05894,405.82538
33.8,49.6,1.03455,405.97983
31.6,46.8,1.03993,405.78186
31.3,48.3,1.01854,405.93536
33.9,48.2,1.03187,406.01334
31.2,45.9,1.02652,405.76022
32.3,46.6,1.07823,405.91321
29.9,44.4,1.06717,406.10352
31.8,47.6,1.03455,406.01334
30.0,45.5,0.94389,405.80359
30.4,44.0,1.01589,405.93536
32.6,48.0,1.02119,405.8363
32.0,48.7,1.02385,405.80359
33.0,48.3,1.08937,405.8363
31.1,47.7,1.06717,405.93536
31.7,46.2,1.06168,406.10352
30.3,42.9,1.06717,405.97983
27.0,37.7,1.02652,406.17187
25.2,34.7,1.04263,406.21777
29.6,41.6,1.10626,406.1376
30.4,47.4,1.081,406.41611
30.2,43.0,1.08658,406.4993
31.4,46.8,1.08937,406.59543
31.1,52.1,1.12336,406.71729
31.0,51.6,1.14939,406.61966
31.2,46.3,1.20594,406.51126
32.3,46.1,1.16702,406.71729
30.7,44.2,1.16702,406.61966
31.8,45.1,1.14939,406.65613
32.4,51.4,1.1291,406.86597
31.4,45.9,1.22425,406.87848
33.6,50.1,1.26784,406.65613
33.6,53.3,1.29972,406.89099
35.1,53.4,1.23349,406.87848
35.8,56.9,1.25213,407.08127
34.9,59.6,1.2837,406.92871
36.1,59.3,1.2304,406.87848
33.6,55.2,1.19385,406.75421
34.4,56.0,1.32242,406.94131
34.7,51.7,1.27416,406.94131
33.9,52.0,1.23658,406.85345
33.1,52.0,1.21202,406.82855
33.6,48.5,1.26784,406.52322
32.7,48.2,1.30941,406.66833
31.7,45.0,1.20898,406.75421
29.9,44.3,1.24278,406.72958
31.1,43.4,1.21812,406.85345
31.2,43.2,1.2304,406.55923
31.3,47.0,1.21507,406.68054
29.0,41.9,1.24278,406.8161
30.3,44.0,1.23968,406.54721
30.6,46.9,1.34544,407.01736
30.8,41.7,1.25526,406.72958
29.3,40.4,1.23968,406.54721
28.6,37.1,1.22425,406.69278
27.9,36.6,1.271,406.45166
27.4,37.8,1.17591,406.55923
30.4,42.9,1.24589,406.43979
30.1,43.5,1.27734,406.52322
30.3,42.0,1.26154,406.17187
31.0,41.9,1.24589,406.59543
31.6,46.3,1.26468,406.46353
32.0,45.2,1.31266,406.4043
32.3,44.2,1.23968,406.39252
31.2,47.0,1.17888,406.45166
33.7,49.2,1.23349,406.47543
33.4,45.2,1.17294,406.55923
32.3,45.3,1.19988,406.4993
32.7,48.3,1.25839,406.43979
33.6,43.0,1.24901,406.59543
33.1,49.8,1.18187,406.47543
34.4,50.7,1.23658,406.79129
34.0,50.9,1.26154,406.42795
38.6,54.9,1.24589,406.41611
34.1,49.1,1.271,406.36899
32.7,46.2,1.25839,406.4993
33.6,46.8,1.23968,406.4993
32.7,45.1,1.30618,406.51126
33.0,44.2,1.24278,406.65613
31.5,44.0,1.20898,406.45166
31.7,45.0,1.24901,406.59543
45.7,63.0,1.271,406.48737
46.8,67.0,1.19988,406.64395
42.7,60.6,1.24901,406.70502
43.0,60.8,1.24589,406.55923
40.9,57.4,1.29009,406.64395
43.7,62.5,1.25526,406.75421
48.1,67.9,1.25213,406.52322
45.7,64.4,1.26154,406.61966
49.2,70.7,1.25839,406.53522
70.6,110.3,1.21812,406.64395
69.0,106.3,1.2304,406.63181
54.4,81.8,1.22732,406.55923
50.4,75.4,1.32897,406.87848
55.4,89.7,1.34544,406.59543
61.4,99.4,1.271,406.66833
56.1,93.2,1.23349,406.4993
52.0,84.4,1.27416,406.65613
47.2,70.9,1.28051,406.75421
44.4,62.3,1.23658,406.82855
43.7,62.0,1.28051,406.86597
43.5,59.2,1.34875,406.8161
43.4,57.1,1.29651,406.61966
42.9,57.5,1.34875,406.8161
41.0,54.7,1.31916,407.09409
40.7,52.5,1.27734,406.65613
39.4,51.3,1.29651,406.95395
37.8,50.2,1.25526,406.05829
37.5,49.9,1.31266,406.76654
40.2,53.6,1.271,406.64395
36.5,51.6,1.26784,406.57129
35.0,48.1,1.24589,406.53522
30.8,39.1,1.16997,406.70502
29.8,38.0,1.29651,406.53522
29.0,37.0,1.27734,406.48737
27.3,39.5,1.21812,406.45166
28.1,39.1,1.26784,406.47543
26.7,39.2,1.271,406.39252
27.8,38.1,1.26784,406.27557
27.8,36.0,1.14357,406.20627
32.0,49.9,1.19988,406.35724
33.9,53.5,1.30618,406.36899
31.1,46.6,1.19385,406.32214
26.5,36.4,1.22732,406.36899
26.7,34.3,1.20594,406.16043
26.6,39.6,1.15818,406.17187
28.3,40.3,1.19085,406.63181
30.3,45.6,1.15818,406.19479
33.9,56.0,1.19687,406.00214
31.4,47.0,1.21812,406.14902
34.3,52.6,1.18485,406.48737
37.4,58.7,1.16997,406.36899
37.4,66.0,1.19988,406.36899
38.6,64.4,1.19687,406.33383
38.5,61.6,1.18187,406.35724
38.7,62.7,1.15232,406.4043
37.9,63.4,1.21812,406.21777
37.6,57.6,1.20291,406.36899
37.0,56.7,1.20594,406.03577
35.2,55.1,1.24278,406.31049
32.6,48.4,1.22732,406.10352
34.7,53.8,1.15524,406.4043
33.3,49.1,1.15524,406.41611
31.9,50.1,1.21812,406.27557
32.2,47.4,1.19085,406.4993
30.6,47.5,1.17888,406.4043
30.2,42.4,1.15524,406.38074
30.4,43.3,1.19385,406.36899
29.5,44.8,1.25526,406.42795
28.8,44.6,1.14939,406.19479
29.1,45.1,1.19085,406.2872
28.7,42.0,1.12623,406.41611
28.5,39.3,1.22732,406.42795
28.5,39.6,1.16702,406.71729
29.0,40.4,1.15818,406.33383
30.0,41.5,1.13776,406.29883
30.8,45.7,1.16406,406.1376
32.2,46.3,1.19385,406.42795
31.4,45.3,1.18187,406.51126
30.2,45.9,1.16702,406.21777
30.0,49.1,1.23349,406.32214
32.1,47.7,1.30941,406.29883
30.1,46.7,1.14066,406.39252
28.6,42.9,1.16997,406.45166
29.1,43.6,1.18187,406.33383
25.2,36.5,1.15232,406.20627
25.4,37.5,1.19085,406.35724
24.2,36.5,1.21202,406.09216
23.7,35.2,1.15232,406.17187
28.2,41.5,1.14648,406.00214
28.8,45.1,1.17294,406.12622
27.1,39.9,1.18187,406.19479
25.0,39.6,1.081,406.08087
25.4,35.2,1.11763,406.21777
25.8,37.4,1.17294,405.95755
27.1,37.9,1.19988,406.03577
26.4,43.4,1.18187,406.16043
26.2,40.9,1.16406,406.05829
29.0,47.2,1.15232,406.29883
27.1,43.5,1.14066,406.11487
27.5,45.2,1.10626,406.16043
27.3,42.2,1.09779,406.17187
30.0,48.4,1.12049,406.02457
30.7,46.0,1.14357,405.97983
32.2,50.6,1.19988,405.82538
30.7,48.4,1.16997,406.10352
29.8,43.8,1.18485,406.12622
29.9,45.5,1.15232,406.11487
29.1,43.9,1.17294,406.17187
28.4,44.3,1.15818,406.03577
28.8,41.7,1.21507,406.1376
26.2,39.1,1.16406,406.24084
28.3,43.8,1.15524,406.09216
29.3,40.4,1.19385,406.11487
29.3,44.1,1.16112,406.10352
29.6,43.9,1.2837,406.10352
31.2,45.3,1.15818,406.12622
30.8,47.0,1.16702,406.12622
30.9,44.5,1.19085,406.05829
29.2,42.3,1.18187,406.18332
30.2,40.6,1.15818,406.10352
28.3,39.9,1.14066,406.26398
28.9,43.8,1.1291,406.1376
28.4,40.0,1.07823,406.10352
27.9,40.9,1.15524,406.11487
28.3,40.5,1.14357,406.1376
28.0,40.7,1.09779,406.16043
24.8,35.8,1.13487,405.97983
26.1,35.7,1.14648,406.21777
24.4,34.3,1.16997,406.16043
25.1,35.4,1.13487,406.06958
24.1,37.3,1.15818,406.25241
24.3,33.4,1.16112,406.21777
24.0,31.7,1.06993,406.42795
23.5,32.7,1.10343,406.08087
24.1,36.4,1.11194,406.09216
23.6,33.6,1.13198,405.84723
23.6,35.4,1.17294,406.31049
23.9,35.5,1.12336,406.31049
25.9,37.3,1.13487,406.05829
26.8,37.3,1.19687,405.93536
25.9,36.7,1.15524,405.88016
25.0,33.3,1.08937,405.95755
25.3,33.9,1.1291,406.22931
23.3,32.6,1.1291,405.94644
24.8,36.3,1.05348,406.09216
25.7,39.2,1.13198,406.10352
26.3,38.7,1.11763,405.95755
28.4,40.6,1.19988,406.02457
27.9,39.8,1.13198,405.82538
27.6,38.9,1.13487,406.32214
27.3,36.8,1.10626,406.09216
27.0,38.9,1.16406,405.96866
27.9,40.6,1.11478,406.17187
25.4,33.0,1.11763,406.22931
26.2,36.6,1.05621,406.2872
25.1,36.3,1.15232,406.09216
23.7,33.3,1.06717,406.04703
24.9,36.0,1.13487,406.12622
24.2,36.3,1.05076,406.00214
25.6,35.9,1.17591,405.97983
24.3,35.1,1.21202,405.80359
23.5,30.0,1.14939,405.96866
24.5,32.4,1.12049,406.06958
24.9,34.2,1.16997,406.29883
23.8,35.2,1.11194,406.12622
25.3,36.3,1.15818,406.05829
25.5,38.8,1.08379,406.11487
27.2,39.8,1.16997,406.10352
26.8,40.1,1.15232,406.06958
28.2,42.5,1.22425,405.95755
28.2,42.5,1.10061,406.4993
29.2,43.1,1.18187,406.09216
29.3,44.5,1.07545,406.02457
30.1,46.2,1.12336,406.29883
29.2,44.6,1.16702,405.94644
30.2,45.7,1.12623,405.95755
30.8,43.7,1.14939,406.42795
32.0,45.7,1.15524,406.38074
34.2,52.3,1.14066,406.10352
36.9,53.8,1.10343,406.31049
40.8,65.5,1.14939,406.4043
42.3,67.8,1.06442,406.14902
44.1,69.5,1.13776,406.55923
49.1,80.1,1.19687,406.26398
47.0,76.3,1.11194,406.52322
47.6,73.9,1.17294,406.7789
45.4,75.2,1.19385,406.43979
47.4,79.1,1.20291,406.4043
48.8,80.4,1.2304,406.52322
51.0,87.1,1.22118,406.51126
49.3,85.1,1.20898,406.71729
48.6,80.6,1.18485,406.55923
48.0,80.0,1.21812,406.64395
48.8,78.5,1.28689,406.57129
44.3,75.5,1.31916,406.68054
43.6,69.4,1.16702,406.80368
45.0,75.1,1.26784,406.54721
43.7,75.0,1.23349,406.64395
44.3,69.6,1.24901,407.06845
43.2,67.9,1.31916,406.60754
42.0,64.8,1.30295,406.90356
41.1,74.5,1.24901,406.69278
39.5,65.9,1.29329,406.55923
39.4,64.9,1.27734,406.69278
38.7,62.8,1.2837,406.20627
37.8,63.6,1.19988,406.57129
39.3,62.8,1.25839,406.16043
37.9,58.0,1.27734,406.60754
36.8,57.8,1.28689,406.55923
35.7,56.6,1.32897,406.4993
36.8,58.5,1.26154,406.55923
35.3,56.9,1.32897,406.61966
35.8,59.7,1.29651,406.65613
35.7,58.8,1.39584,406.58337
35.6,54.1,1.27734,406.51126
34.5,55.0,1.271,406.54721
33.2,54.5,1.26154,406.58337
33.5,52.8,1.25213,406.66833
34.0,57.0,1.17294,406.61966
33.4,58.6,1.24278,406.61966
33.2,53.1,1.25213,406.46353
33.5,52.9,1.23968,406.32214
34.8,56.3,1.28689,406.57129
34.9,58.6,1.22425,406.12622
36.5,59.5,1.23968,406.48737
36.1,59.5,1.23658,406.63181
35.1,56.9,1.25839,406.51126
35.5,58.2,1.28051,406.22931
35.4,56.7,1.2837,406.11487
35.5,58.3,1.26154,406.34552
36.2,56.6,1.24589,406.18332
37.8,66.2,1.22425,406.51126
37.1,62.7,1.25526,406.47543
37.0,67.0,1.18187,406.4993
35.5,59.4,1.22118,406.47543
35.8,62.0,1.28689,406.42795
36.5,61.4,1.24589,406.51126
34.2,56.7,1.25839,406.63181
36.0,58.8,1.23658,406.74188
37.2,60.8,1.22732,406.48737
33.7,59.1,1.26468,406.53522
31.5,49.3,1.20594,406.38074
33.0,58.2,1.20898,406.20627
32.8,52.8,1.26784,406.47543
34.7,54.2,1.23968,406.47543
33.7,55.8,1.26784,406.42795
34.0,52.0,1.22118,406.19479
34.6,55.2,1.23349,406.51126
34.5,56.2,1.22425,406.52322
33.5,59.1,1.21812,406.43979
32.8,52.3,1.20898,406.59543
32.5,52.1,1.19385,406.60754
32.1,52.0,1.2304,406.36899
33.2,52.5,1.18485,406.29883
33.1,52.8,1.26784,406.41611
33.5,55.0,1.21202,406.32214
31.1,50.0,1.23349,406.26398
33.4,57.8,1.21507,406.43979
33.0,53.2,1.2304,406.4993
33.3,52.4,1.21507,406.18332
32.8,50.3,1.16702,406.38074
32.6,55.5,1.26468,406.06958
32.2,53.2,1.21507,406.17187
33.5,51.3,1.21202,406.33383
32.9,50.3,1.19988,406.31049
33.2,53.7,1.20291,406.33383
33.5,54.0,1.15818,406.39252
34.2,55.3,1.3554,406.70502
35.6,60.5,1.20594,406.39252
35.0,63.4,1.19988,406.27557
35.3,59.0,1.24278,406.48737
34.8,57.1,1.18785,406.32214
34.4,59.9,1.17591,406.4043
35.1,60.2,1.25526,406.33383
34.7,56.1,1.20594,406.33383
35.7,60.3,1.25526,406.39252
34.0,58.1,1.26154,406.42795
33.6,57.8,1.23349,406.36899
35.0,55.5,1.20594,406.29883
33.5,58.2,1.20291,406.45166
34.9,55.5,1.24901,406.45166
34.7,59.9,1.19385,406.41611
34.7,54.6,1.25839,406.35724
35.5,62.4,1.18785,406.42795
36.0,60.9,1.25213,406.53522
33.1,52.0,1.20594,406.51126
35.0,52.0,1.20898,406.43979
34.0,58.3,1.24278,406.47543
33.2,56.4,1.24589,406.27557
34.3,57.4,1.22118,406.59543
32.9,53.7,1.23968,406.31049
34.6,58.2,1.21507,406.65613
33.4,54.7,1.19988,406.27557
33.3,53.8,1.26784,406.54721
33.9,57.2,1.23658,406.38074
32.8,52.2,1.24901,406.43979
33.7,51.9,1.25213,406.48737
33.1,55.5,1.2304,406.51126
32.7,51.0,1.22425,406.32214
32.0,51.8,1.24589,406.51126
32.7,51.7,1.22425,406.47543
31.8,51.3,1.081,406.48737
33.1,55.2,1.19385,406.35724
33.1,53.2,1.21507,406.57129
33.5,51.3,1.26784,406.19479
33.4,53.0,1.18187,406.43979
32.6,53.1,1.24901,406.47543
33.4,51.4,1.16112,406.48737
32.9,52.6,1.18485,406.39252
33.2,56.2,1.21202,406.45166
33.4,52.2,1.2837,406.48737
32.3,50.9,1.23968,406.46353
31.8,52.1,1.27416,406.55923
33.5,52.6,1.24589,406.55923
34.5,54.3,1.21812,406.43979
34.6,58.6,1.20291,406.51126
31.6,49.1,1.09498,406.52322
32.7,49.4,1.25213,406.43979
32.0,52.4,1.35873,406.42795
34.2,55.8,1.25526,406.47543
37.6,62.5,1.22425,406.57129
37.5,65.1,1.26154,406.55923
34.8,61.0,1.25213,406.43979
37.3,63.2,1.26468,406.47543
39.5,70.2,1.30941,406.4993
40.0,70.5,1.23968,406.51126
39.7,64.8,1.26784,406.51126
40.9,68.0,1.23349,406.59543
40.8,70.2,1.25526,406.61966
43.0,75.3,1.21812,406.58337
43.2,74.6,1.2837,406.20627
42.8,73.0,1.29651,406.45166
44.0,70.1,1.26468,406.53522
44.0,68.6,1.28051,406.74188
42.5,73.0,1.20594,406.42795
43.1,68.1,1.26154,406.64395
46.2,70.0,1.38564,406.61966
43.0,69.6,1.30618,406.76654
42.4,69.0,1.29651,406.57129
37.9,62.3,1.35207,406.69278
39.2,65.9,1.2837,406.64395
35.8,61.1,1.22425,406.53522
36.4,62.0,1.29651,406.45166
37.5,61.7,1.20594,406.79129
36.2,62.5,1.30618,406.54721
37.0,67.3,1.24589,406.58337
41.4,84.7,1.29651,406.27557
40.2,80.7,1.22732,406.36899
37.0,73.4,1.24278,406.45166
38.3,76.9,1.24901,406.36899
37.8,74.6,1.29651,406.45166
35.1,62.1,1.24589,406.4043
31.4,52.8,1.21507,406.16043
28.8,49.3,1.14357,406.35724
30.5,49.9,1.2304,406.42795
41.9,69.9,1.19988,406.17187
47.2,84.8,1.17294,406.10352
60.6,107.3,1.19687,406.35724
51.6,92.5,1.21812,406.19479
40.0,67.0,1.16997,406.06958
32.1,52.0,1.18785,406.11487
31.6,51.8,1.23968,405.97983
29.3,46.0,1.11478,405.85818
29.0,40.2,1.18785,406.20627
29.8,44.3,1.1291,405.88016
30.1,44.4,1.17888,405.97983
30.1,46.3,1.16702,405.76022
28.3,42.9,1.1291,405.97983
28.2,45.4,1.11478,405.78186
30.5,44.7,1.14066,405.93536
29.1,43.8,1.19687,405.76022
30.5,49.8,1.21507,405.94644
31.3,48.8,1.12049,405.97983
30.5,50.1,1.15524,406.26398
31.5,50.0,1.14357,406.12622
33.2,52.9,1.08658,406.1376
33.2,49.8,1.19988,406.25241
32.2,49.1,1.16997,406.41611
33.8,50.8,1.14939,406.45166
33.9,55.3,1.14066,406.42795
35.9,59.5,1.12336,406.57129
36.7,56.4,1.18485,406.60754
36.4,56.8,1.19085,406.41611
36.6,60.0,1.2304,406.29883
37.1,58.2,1.20594,406.57129
36.8,57.0,1.25213,406.54721
38.9,59.9,1.18785,406.61966
38.5,62.0,1.16997,406.68054
38.4,62.1,1.24278,406.63181
39.8,62.9,1.17294,406.59543
36.6,54.8,1.26784,406.38074
37.0,57.7,1.14939,406.70502
36.3,56.1,1.22732,406.71729
37.0,55.6,1.29329,406.8161
37.2,53.3,1.25213,406.91614
37.0,58.9,1.25213,406.79129
36.9,57.0,1.31916,407.06845
35.7,53.7,1.31266,406.91614
37.4,56.2,1.27734,407.27588
36.2,56.6,1.2837,407.18451
36.5,54.5,1.29972,406.91614
38.1,60.7,1.25839,406.841
38.4,57.3,1.32569,406.65613
36.0,55.8,1.22118,406.94131
37.2,57.7,1.33225,406.70502
35.2,50.8,1.36542,407.06845
38.3,55.9,1.33553,406.92871
38.7,58.4,1.33553,406.90356
37.2,52.4,1.49037,406.85345
35.5,55.8,1.37213,406.94131
36.5,54.4,1.32242,407.08127
35.0,50.7,1.35873,406.96658
34.6,52.3,1.35873,407.04285
34.4,50.3,1.3755,407.05563
37.1,58.8,1.38903,406.91614
35.3,53.8,1.36207,406.90356
35.5,55.8,1.34213,406.82855
36.0,53.4,1.38225,406.92871
39.6,61.1,1.3755,407.05563
38.8,60.1,1.36542,406.80368
42.6,66.7,1.38564,406.70502
42.7,64.0,1.39243,406.99194
42.5,63.0,1.41642,406.75421
46.1,67.2,1.3755,407.01736
47.8,70.7,1.42333,407.01736
48.5,68.8,1.33553,406.86597
48.4,73.9,1.36877,407.00464
50.5,72.1,1.27416,406.64395
50.1,71.3,1.34875,406.70502
48.0,69.3,1.39243,406.86597
51.6,74.2,1.49757,406.76654
51.0,76.2,1.36207,406.85345
50.7,74.1,1.4061,406.54721
52.5,75.3,1.38225,406.89099
48.8,74.2,1.41297,406.8161
48.5,72.6,1.38225,407.13272
47.4,71.9,1.29329,406.90356
46.9,73.1,1.41297,406.76654
44.5,66.2,1.41642,406.75421
45.3,70.3,1.40953,407.11984
45.8,70.2,1.40267,407.00464
46.7,72.6,1.43375,407.04285
46.2,68.7,1.38903,406.96658
46.1,69.3,1.47605,407.11984
43.9,68.2,1.5562,407.21051
49.5,72.1,1.47249,407.15857
46.3,73.4,1.5048,407.289
44.0,65.1,1.523,407.03009
45.4,68.6,1.49757,407.15857
42.1,63.9,1.43375,407.24966
44.7,69.3,1.51935,407.55582
45.0,70.3,1.4061,407.35495
45.1,70.2,1.5048,407.31531
45.0,70.7,1.58998,407.2366
46.8,66.4,1.5157,407.17154
52.0,78.1,1.57866,407.17154
58.0,86.5,1.5749,407.14563
60.2,93.4,1.523,407.47491
62.7,104.0,1.534,407.58295
61.0,97.2,1.60138,407.36819
58.9,98.7,1.60519,407.51526
59.0,93.1,1.58243,407.52878
57.4,96.4,1.61667,407.39478
55.6,93.2,1.67112,407.44812
61.4,96.0,1.62051,407.66479
60.8,89.8,1.61283,407.44812
58.3,91.2,1.56366,407.54227
59.2,88.9,1.61667,407.56937
58.0,89.4,1.54877,407.32852
57.0,88.5,1.65933,407.34174
52.5,82.0,1.62051,407.35495
49.5,75.2,1.60138,407.06845
50.0,77.4,1.62051,407.21051
50.5,77.3,1.40953,407.30215
48.4,74.3,1.51206,406.89099
50.1,77.7,1.58243,407.289
47.7,72.2,1.47605,407.05563
48.1,76.2,1.56366,407.04285
46.1,76.8,1.49397,406.91614
48.3,74.4,1.48678,406.99194
48.6,74.0,1.49397,407.13272
47.1,72.4,1.5674,407.00464
45.3,67.5,1.54507,406.8161
44.3,70.9,1.42333,407.10696
46.4,67.9,1.55993,407.03009
45.0,70.8,1.50118,406.94131
46.3,67.5,1.4832,406.96658
46.6,66.7,1.45126,407.03009
45.5,65.4,1.4268,406.90356
50.2,70.5,1.54137,406.92871
50.7,73.0,1.46184,406.87848
46.4,67.6,1.41987,407.14563
43.2,60.1,1.44774,407.05563
44.7,64.2,1.45478,407.08127
46.7,62.8,1.45478,407.08127
46.5,64.7,1.4061,407.00464
46.8,68.9,1.54877,407.03009
46.1,69.7,1.44774,406.92871
45.8,63.5,1.43027,407.00464
45.5,68.1,1.47605,406.95395
44.7,66.3,1.41642,406.91614
45.0,66.4,1.5048,407.14563
44.4,63.0,1.44073,407.10696
43.2,61.6,1.41642,407.11984
44.7,66.6,1.45126,406.90356
47.0,68.9,1.39584,407.04285
45.7,67.8,1.46538,406.72958
44.8,69.9,1.44073,407.09409
45.5,69.1,1.44073,407.18451
45.7,66.4,1.36542,407.10696
44.5,64.6,1.43375,406.70502
